id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"14b376bbb379","2025-03-16","Mike Waltz, the National Security Advisor at the White House, stated in an interview that Iran must fully abandon its nuclear program, including missile, military, and enrichment activities, or face consequences. He emphasized that all options against Tehran remain on the table to prevent Iran from acquiring nuclear weapons.","Iran cannot have a nuclear weapon. All options are on the table to ensure it does not have one.","Mike Waltz THREATEN Iran","CONFLICT","THREATEN","-0.6","Mike Waltz","Mike Waltz","USA (185)","Iran","Iran","Iran (80)","","","","Immaterial","","Immaterial","1",""
"43058efde004","2025-03-15","U.S. Secretary of Defense Pete Hegseth delivered an assessment at a Pentagon press conference regarding the weakening of Iran's military capabilities. He noted significant degradation across various branches of Iran's armed forces, including the Islamic Revolutionary Guard Corps (IRGC), and highlighted changes in Iranian leadership behavior as indicative of a defensive posture amid rising regional tensions.","U.S. Secretary of Defense Pete Hegseth delivered a stark assessment of Iran’s military capabilities today, stating unequivocally that Tehran’s armed forces have experienced significant weakening.","U.S. Department of Defense ACCUSE Iran","CONFLICT","ACCUSE","-0.3","U.S. Department of Defense","United States Department of Defense","USA (185)","Iran","Iran","Iran (80)","Islamic Revolutionary Guard Corps (IRGC)","Islamic Revolutionary Guard Corps (IRGC)","Iran (80)","Pentagon","","USA (185)","1",""
"107ad3e0d4a3","2025-03-15","On March 15, 2025, U.S. President Donald Trump ordered the military to launch widespread airstrikes against the Iran-backed Houthi group in Yemen. This action was taken in response to Houthi attacks on global shipping in the Red Sea, which the group claims are in solidarity with Palestinians in Gaza. The strikes are expected to continue for weeks, with Trump also threatening Iran with dire consequences if the attacks persist.","Trump ordered the U.S. military to launch 'decisive and powerful Military action' against the Iran-backed group on Saturday in response to its attacks on global shipping in the Red Sea.","Donald Trump ASSAULT Houthi group and Iran","CONFLICT","ASSAULT","-0.9","Donald Trump","Donald Trump","USA (185)","Houthi group; Iran","Houthi group; Iran","Yemen (191); Iran (80)","Palestinians in Gaza","Palestinians in Gaza","Palestine (195)","Yemen; Red Sea","","Yemen (191)","20",""
"63f5b2e88268","2025-03-15","On March 15, 2025, a coordinated military strike by the United States and Israel targeted Iran’s Mahshahr Petrochemical Special Economic Zone in Khuzestan province. The operation resulted in significant damage and likely casualties at this critical infrastructure, which is vital for Iran's petrochemical industry and national economic security.","A coordinated military strike by the United States and Israel has targeted Iran’s strategic Mahshahr Petrochemical Special Economic Zone, according to official Iranian reports.","United States and Israel ASSAULT Iran","CONFLICT","ASSAULT","-0.9","United States; Israel","United States; Israel","USA (185); Israel (83)","Iran","Iran","Iran (80)","","","","Khuzestan province; Mahshahr Petrochemical Special Economic Zone","","Iran (80); Iran (80)","1",""
"99bd1b8ed245","2025-03-15","President Donald Trump sent a letter to Iran's Supreme Leader, Ayatollah Ali Khamenei, proposing direct negotiations for a new nuclear agreement. This initiative aims to address concerns regarding Iran's uranium enrichment activities, which have reached 60% purity, nearing weapons-grade levels. The letter was facilitated by a senior adviser to the President of the United Arab Emirates.","In a move to initiate dialogue, Trump dispatched a letter to Iran's Supreme Leader, Ayatollah Ali Khamenei, proposing direct talks to forge a revised pact.","President Donald Trump REQUESTED Ayatollah Ali Khamenei","CONFLICT","REQUEST","-0.2","President Donald Trump","Donald Trump","USA (185)","Ayatollah Ali Khamenei","Ayatollah Ali Khamenei","Iran (80)","United Arab Emirates","United Arab Emirates","UAE (182)","Immaterial","","Immaterial","6",""
"e4771d736e5a","2025-03-13","The United States imposed sanctions on Iran's Oil Minister Mohsen Paknejad and several Hong Kong-flagged vessels involved in a shadow fleet that facilitates Iranian oil shipments. The sanctions target individuals and entities that have contributed to the export of Iranian oil, particularly to China, and include the designation of specific vessels and their operators.","The United States imposed sanctions on Thursday on Iran’s Oil Minister Mohsen Paknejad and some Hong Kong-flagged vessels that are part of a shadow fleet that helps disguise Iranian oil shipments, the Treasury Department said.","United States SANCTION Mohsen Paknejad, Hong Kong-flagged vessels, and entities facilitating Iranian oil exports","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Mohsen Paknejad; Hong Kong-flagged vessels involved in Iranian oil shipments; Entities facilitating Iranian oil exports","Mohsen Paknejad; Hong Kong-flagged vessels involved in Iranian oil shipments; Any country or individual that purchases Iranian oil or petrochemical products","Iran (80); Hong Kong (201)","China","China","China (36)","Immaterial","","Immaterial","3",""
"3717261cf2a5","2025-03-13","The US Treasury Department imposed sanctions on Iranian Petroleum Minister Mohsen Paknejad and three entities involved in the Iranian oil trade in China, along with three shipping vessels identified as blocked property. This action is part of President Donald Trump's strategy to exert maximum pressure on Iran amid ongoing concerns about the regime's use of oil revenues to support destabilizing activities.","The US Treasury Department issued sanctions against Iranian Petroleum Minister Mohsen Paknejad, the latest move in President Donald Trump's drive to exert 'maximum pressure' on Tehran.","US Treasury Department SANCTION Iranian oil trade entities and vessels","CONFLICT","SANCTION","-0.6","US Treasury Department","U.S. Treasury Department","USA (185)","Mohsen Paknejad; Iranian oil trade entities in China; Shipping vessels involved in Iranian oil trade in China","Mohsen Paknejad; Iranian oil trade entities in China; Shipping vessels involved in Iranian oil trade in China","Iran (80); Iran (80); Iran (80)","","","","China","","China (36)","6",""
"5642307ac84c","2025-03-13","The United States, under the Trump administration, imposed sanctions on Iran's oil minister Mohsen Paknejad and targeted additional companies and vessels associated with Iran's 'shadow fleet' to circumvent existing sanctions. This action was taken by the US Treasury Department's Office of Foreign Assets Control as part of a broader strategy to exert maximum pressure on Iran's petroleum sector.","The Trump administration is imposing sanctions on Iran’s oil minister, as well as targeting more companies and vessels linked to the 'shadow fleet' that Tehran uses to circumvent sanctions.","US Treasury Department Office of Foreign Assets Control SANCTIONED Mohsen Pakbodz and Iran's 'shadow fleet' companies and vessels","CONFLICT","SANCTION","-0.6","US Treasury Department Office of Foreign Assets Control","U.S. Treasury Department","USA (185)","Mohsen Pakdelizad; Iranian 'shadow fleet' companies and vessels","Mohsen Pakdelizad; Entities and vessels in Iran's shadow fleet","Iran (80); Iran (80)","","","","United States","","USA (185)","1",""
"1aa757d87f51","2025-03-13","The US Treasury Department sanctioned Mohsen Paknejad, the Iranian Minister of Petroleum, for overseeing the export of Iranian oil and allocating funds to Iran's armed forces. Additionally, several entities in China and India were designated for their involvement in the delivery and storage of Iranian oil.","Today, the Department of the Treasury’s Office of Foreign Assets Control (OFAC) is designating Iran’s Minister of Petroleum, Mohsen Paknejad, who oversees the export of tens of billions of dollars’ worth of Iranian oil and has allocated billions of dollars’ worth of oil to Iran’s armed forces for export.","US Treasury Department SANCTIONED Mohsen Paknejad and entities in China and India for involvement in Iranian oil export and storage.","CONFLICT","SANCTION","-0.6","US Treasury Department","U.S. Treasury Department","USA (185)","Mohsen Paknejad, Iranian Minister of Petroleum; Entities in China involved in Iranian oil delivery and storage; Entities in India involved in Iranian oil delivery and storage","Mohsen Paknejad, Iranian Minister of Petroleum; Chinese importers of Iranian oil; Entities in India involved in Iranian oil delivery and storage","Iran (80); China (36); India (78)","Iran; Iran's armed forces","Iran; Iranian military","Iran (80); Iran (80)","United States; China; India","","USA (185); China (36); India (78)","1",""
"db32c737a40d","2025-03-12","Iranian Foreign Minister Seyed Abbas Araghchi received a letter from US President Donald Trump regarding negotiations on Tehran's nuclear program. The letter was delivered by Anwar Gargash, the diplomatic advisor to the president of the United Arab Emirates, in the presence of other Iranian officials.","Iranian Foreign Minister Seyed Abbas Araghchi received a letter from US President Donald Trump on nuclear negotiations, Iran's semi-official Fars news agency reported.","United States and United Arab Emirates CONSULTED Iran on Tehran's nuclear program via a letter to Iran's Foreign Minister Seyed Abbas Araghchi","COOPERATION","CONSULT","0.2","Seyed Abbas Araghchi; Donald Trump; Anwar Gargash","Abbas Araghchi; Donald Trump; Anwar Gargash","Iran (80); USA (185); UAE (182)","Iranian Foreign Minister Seyed Abbas Araghchi","Iranian Foreign Minister Abbas Araghchi","Iran (80)","United States; United Arab Emirates","United States; United Arab Emirates","USA (185); UAE (182)","Tehran","","Iran (80)","1",""
"993ae6e6f249","2025-03-12","The United Nations Security Council is scheduled to hold a private meeting to discuss Iran's increased uranium enrichment efforts, which are nearing weapons-grade capacity. This meeting was initiated by six member nations, including France, Britain, and the United States, to address Iran's responsibilities to cooperate with the International Atomic Energy Agency regarding unresolved concerns over undeclared nuclear materials.","The United Nations Security Council is set to hold a private meeting on Wednesday concerning Iran's increased uranium enrichment efforts, approaching weapons-grade capacity, as confirmed by diplomatic sources on Monday.","United Nations Security Council, France, Britain, and the United States CONSULT Iran","COOPERATION","CONSULT","0.2","United Nations Security Council; France; Britain; United States","United Nations Security Council; France; United Kingdom; United States","France (62); UK (183); USA (185)","Iran","Iran","Iran (80)","International Atomic Energy Agency","International Atomic Energy Agency","International Atomic Energy Agency","Immaterial","","Immaterial","3",""
"f88116e2d8f5","2025-03-08","The United States, under the Trump administration, allowed the sanctions waiver that permitted Iraqi authorities to pay for electricity purchases from Iran to expire. This decision signals a continuation of the maximum pressure campaign aimed at ending Iran's nuclear threat and reducing its influence in the region.","The exemption expired yesterday.","United States SANCTION Iran","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Iran","Iran","Iran (80)","Iraqi authorities","Iraqi authorities","Iran (80)","United States","","USA (185)","2",""
"e1afb50b6ca8","2025-03-07","Donald Trump, the President of the United States, issued a warning to Iran's leadership regarding potential military action if negotiations on its nuclear program do not occur. This statement was made in the context of the U.S. considering inspections of Iranian oil tankers to disrupt trade.","Donald Trump has warned Iran’s leadership of military action if it does not negotiate its nuclear programme, saying, 'There are two ways Iran can be handled: militarily or you make a deal.'","Donald Trump THREATENED Iranian leadership","CONFLICT","THREATEN","-0.6","Donald Trump","Donald Trump","USA (185)","Iranian leadership","Iranian military leaders","Iran (80)","","","","Immaterial","","Immaterial","1",""
"d237a1f8b724","2025-03-07","U.S. President Donald Trump attempted to initiate negotiations with Iran regarding its nuclear program by sending a message to Iran's Supreme Leader, Ali Khamenei. This effort comes as Iran continues to enrich uranium, raising concerns about its nuclear capabilities, while Iran has denied receiving any such message and refuses to engage in negotiations as long as U.S. sanctions remain in place.","Iran has denied receiving any message from U.S. President Donald Trump, affirming its refusal to engage in any nuclear negotiations as long as American sanctions against it remain in place.","Donald Trump REQUESTED to Ali Khamenei","CONFLICT","REQUEST","-0.2","Donald Trump","Donald Trump","USA (185)","Ali Khamenei","Ali Khamenei","Iran (80)","Iran; United States","Iran; United States","Iran (80); USA (185)","Immaterial","","Immaterial","14",""
"dec90791e8b1","2025-03-06","U.S. President Donald Trump sent a letter to Iran's leadership, specifically addressing Supreme Leader Ayatollah Ali Khamenei, expressing his desire to negotiate a nuclear deal. The letter emphasizes the potential benefits for Iran if negotiations occur, while also indicating that the U.S. may consider alternative actions if an agreement is not reached.","""I said I hope you're going to negotiate, because it's going to be a lot better for Iran,"" Trump said in the interview with Fox Business Network broadcast Friday.","Donald Trump REQUESTED negotiations with Iran's leadership","CONFLICT","REQUEST","-0.2","Donald Trump","Donald Trump","USA (185)","Ayatollah Ali Khamenei","Ayatollah Ali Khamenei","Iran (80)","","","","Immaterial","","Immaterial","17",""
"2abf95325f3d","2025-03-06","U.S. President Donald Trump proposed nuclear deal talks with Iran as part of ongoing diplomatic efforts, while simultaneously pausing military support to Ukraine amid rising tensions with Russia. This dual approach reflects the complex geopolitical landscape involving negotiations with Iran and the conflict in Ukraine.","U.S. President Donald Trump is aiming to navigate diplomatic waters with Iran by proposing nuclear deal talks, while simultaneously pausing military support to Ukraine amidst ongoing tensions with Russia.","Donald Trump CONSULTED Iran and Ukraine","COOPERATION","CONSULT","0.2","Donald Trump","Donald Trump","USA (185)","Iran; Ukraine","Iran; Ukraine","Iran (80); Ukraine (181)","Russia","Russia","Russia (143)","Immaterial","","Immaterial","1",""
"55ec60c5c9be","2025-03-01","President Donald Trump issued a letter to Iran's Supreme Leader Ayatollah Ali Khamenei, setting a two-month deadline for Iran to reach a new nuclear agreement. The letter, delivered by the United Arab Emirates' minister of state for foreign affairs, Anwar Gargash, warned of consequences if Iran continued its nuclear program and proposed negotiations with a firm time limit.","A letter sent earlier this month to Supreme Leader Ayatollah Ali Khamenei warned of consequences if Tehran continued its nuclear program while also offering renewed talks.","President Donald Trump THREATENED Ayatollah Ali Khamenei","CONFLICT","THREATEN","-0.6","President Donald Trump","Donald Trump","USA (185)","Ayatollah Ali Khamenei","Ayatollah Ali Khamenei","Iran (80)","United Arab Emirates","United Arab Emirates","UAE (182)","Immaterial","","Immaterial","1",""
"22ab5b2b2602","2025-02-25","The U.S. Department of State designated 16 entities and vessels involved in Iran's petroleum and petrochemical industry, while the Department of the Treasury's Office of Foreign Assets Control sanctioned a total of 22 persons and identified 13 vessels as blocked property. This action aims to disrupt Iran's oil revenues that fund terrorism and destabilizing activities.","The U.S. Department of State is today designating 16 entities and vessels for their involvement in Iran’s petroleum and petrochemical industry.","U.S. Department of State and U.S. Department of the Treasury's Office of Foreign Assets Control SANCTION Iranian entities and vessels involved in petroleum and petrochemical industry","CONFLICT","SANCTION","-0.6","U.S. Department of State; U.S. Department of the Treasury's Office of Foreign Assets Control","Donald Trump; U.S. Treasury Department","USA (185); USA (185)","Iranian entities and vessels involved in petroleum and petrochemical industry","Eight entities involved in the Iranian petroleum and petrochemical trade","Iran (80)","","","","Immaterial","","Immaterial","2",""
"4e1cdf2b781b","2025-02-24","The United States announced a new round of sanctions targeting over 30 individuals and vessels linked to Iran's oil trade, including the head of the national oil company. This action is part of the US's 'maximum pressure' policy reinstated by President Donald Trump, aimed at pressuring Iran regarding its nuclear program.","Washington announced the measures on Monday, targeting the head of the national oil company and others accused of brokering oil sales.","United States SANCTION individuals and vessels linked to Iran's oil trade","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Individuals and vessels linked to Iran's oil trade","Individuals and vessels linked to Iran's oil trade","Iran (80)","Iran; Donald Trump","Iran; Donald Trump","Iran (80); USA (185)","Immaterial","","Immaterial","9",""
"75b58a24b7e2","2025-02-24","The United States imposed sanctions on multiple individuals and oil tankers across China, the United Arab Emirates, India, and other regions, accusing them of aiding in financing Iran and its support for militant groups. This action involved over 30 people and vessels, including leaders of Iran's National Iranian Oil Company and Iranian Oil Terminals Company, due to their roles in facilitating the sale and transportation of Iranian oil.","The United States on Monday imposed sanctions on multiple individuals and oil tankers across China, the United Arab Emirates, India, and other regions, accusing them of aiding in financing Iran and its support for militant groups that target the US and its allies.","United States SANCTION Iranian oil companies and individuals aiding Iran","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Iranian Oil Company; Iranian Oil Terminals Company; Individuals and entities aiding Iran","Head of Iran's national oil company; Iranian Oil Terminals Company; Individuals and entities aiding Iran","Iran (80); Iran (80)","Iran; Militant groups supported by Iran","Iran; Iran-backed militant groups","Iran (80)","China; United Arab Emirates; India","","China (36); UAE (182); India (78)","1",""
"ff8657a95177","2025-02-18","The United States transported 119 immigrants from various Asian countries, including Afghanistan, Iran, Uzbekistan, Sri Lanka, Turkey, Pakistan, and China, to Panama on a military aircraft. This action is part of the US's intensified deportation campaign under President Donald Trump's immigration policy.","The announcement follows the transportation of 119 immigrants from various Asian countries, including Afghanistan, Iran, Uzbekistan, Sri Lanka, Turkey, Pakistan, and China, who were flown to Panama on a military aircraft on Wednesday.","United States AID Afghanistani, Iranian, Uzbekekistani, Sri Lankan, Turkish, Pakistani, and Chinese immigrants","COOPERATION","AID","0.8","United States","United States","USA (185)","Afghanistani immigrants; Iranian immigrants; Uzbekistani immigrants; Sri Lankan immigrants; Turkish immigrants; Pakistani immigrants; Chinese immigrants","Afghan migrants; Migrants from Iran; Migrants from Uzbekistan; Migrants from Sri Lanka; Migrants from Turkey; Migrants from Pakistan; Migrants from China","Afghanistan (1); Iran (80); Uzbekistan (187); Sri Lanka (164); Türkiye (177); Pakistan (130); China (36)","","","","Various Asian countries; Panama","","Panama (132)","1",""
"6ab0b45fa3f0","2025-02-17","U.S. National Security Advisor Waltz stated that the United States is prepared to take all necessary actions, including military measures, to prevent Iran from acquiring nuclear weapons. This statement underscores the U.S. commitment to stopping Iran's nuclear advancements, which are viewed as a significant threat to regional and global security, particularly to Israel.","Waltz emphasized that Trump is 'serious' about preventing Iran from acquiring nuclear weapons. He stressed that the U.S. is prepared to take all necessary actions to stop Iran from advancing its nuclear capabilities, including diplomatic and military measures if needed.","U.S. National Security Advisor Waltz THREATEN Iran","CONFLICT","THREATEN","-0.6","U.S. National Security Advisor Waltz","US National Security Adviser Mike Waltz","USA (185)","Iran","Iran","Iran (80)","Israel","Israel","Israel (83)","Immaterial","","Immaterial","1",""
"bb682552eb08","2025-02-15","US Secretary of State Marco Rubio and Israeli Prime Minister Benjamin Netanyahu held a joint press conference in Jerusalem, where they expressed a united stance against Hamas and Iran. Rubio emphasized the need to eliminate Hamas as a military and governmental force, while Netanyahu warned of severe consequences if hostages held by militants in Gaza are not released.","Hamas cannot continue as a military or a government force... they must be eliminated.","US Secretary of State Marco Rubio and Israeli Prime Minister Benjamin Netanyahu ACCUSE Hamas and Iran","CONFLICT","ACCUSE","-0.3","US Secretary of State Marco Rubio; Israeli Prime Minister Benjamin Netanyahu","Marco Rubio; Benjamin Netanyahu","USA (185); Israel (83)","Hamas; Iran","Hamas; Iran","Palestine (195); Iran (80)","Palestinian militants in Gaza; Hostages held by Hamas in Gaza","Palestinian militants in southern Gaza; Hostages","Palestine (195)","Jerusalem; Gaza","","Israel (83); Palestine (195)","2",""
"4e38929f385f","2025-02-10","U.S. President Donald Trump expressed optimism about reaching a deal with Iran regarding its nuclear program during an interview on Fox News. He indicated that Iranian officials are eager to negotiate to avoid military escalation, while also acknowledging concerns from Iranian President Masud Pezeshkian about the sincerity of U.S. negotiations.","U.S. President Donald Trump says he believes a deal with Iran over its nuclear program can be reached as Tehran is eager to negotiate and avoid an escalation that could involve a military option.","Donald Trump AGREE Iran","COOPERATION","AGREE","0.5","Donald Trump","Donald Trump","USA (185)","Iran","Iran","Iran (80)","Fox News; Masoud Pezeshkian","Fox News; Masoud Pezeshkian","USA (185); Iran (80)","Immaterial","","Immaterial","2",""
"cd43cf80be4b","2025-02-08","The U.S. Administration, led by President Donald Trump, announced a renewed maximum pressure campaign aimed at reducing Iran's oil exports to zero. This campaign includes modifications to sanctions waivers and a directive for the Secretary of State to implement measures to restrict Iranian oil exports, particularly to China.","Last week, U.S. President Donald Trump the 'maximum pressure' campaign on Iran. In a National Security Presidential Memorandum (NSPM) this week, President Trump the Secretary of State to modify or rescind sanctions waivers, particularly those that provide Iran any degree of economic or financial relief.","U.S. Administration SANCTION Iran","CONFLICT","SANCTION","-0.6","U.S. Administration","Donald Trump","USA (185)","Iran","Iran","Iran (80)","China","China","China (36)","Immaterial","","Immaterial","3",""
"7e8deb758cb6","2025-02-08","Discussions among U.S. officials and advisors regarding the potential for military action against Iran have intensified, focusing on the possibility of bombing Iranian nuclear facilities. This comes in light of Iran's weakened state due to economic challenges and recent Israeli military actions that have compromised Iran's defense capabilities.","Some in Trump's orbit argue that the U.S. and Israel should seize this opportunity to bomb Iranian nuclear facilities and possibly topple the regime.","U.S. officials and U.S. military advisors CONSULTED regarding potential military action against Iran","COOPERATION","CONSULT","0.2","U.S. officials; U.S. military advisors","Donald Trump; U.S. military advisors","USA (185); USA (185)","Iran","Iran","Iran (80)","Israel","Israel","Israel (83)","Immaterial","","Immaterial","2",""
"b63e81fbaafb","2025-02-06","On February 6, 2025, US President Donald Trump implemented new sanctions targeting the Iranian oil sector. These sanctions affect various entities, ships, and individuals from multiple countries, including China, India, and the United Arab Emirates, with the aim of addressing concerns related to international law and regional stability.","On February 6, US President Donald Trump implemented new sanctions against the Iranian oil sector, including entities, ships, and individuals from different nations, such as China, India and the United Arab Emirates.","Donald Trump SANCTIONED Iranian oil sector, Chinese entities and individuals, Indian entities and individuals, and United Arab Emirates entities and individuals","CONFLICT","SANCTION","-0.6","Donald Trump","Donald Trump","USA (185)","Iranian oil sector; Chinese entities and individuals; Indian entities and individuals; United Arab Emirates entities and individuals","Iran's oil sector; Chinese entities; Entities and individuals in India; Entities and individuals in United Arab Emirates","Iran (80); China (36); India (78); UAE (182)","","","","Immaterial","","Immaterial","1",""
"939b707405bb","2025-02-06","The United States imposed a new set of sanctions targeting Iran's oil network, marking the first sanctions since Donald Trump's return to the presidency. The sanctions affect firms, ships, and individuals associated with companies already under US sanctions, aiming to restrict Iran's funding for its nuclear program and military activities.","The United States has imposed the first batch of sanctions against Iran since Donald Trump’s return to the White House, as the US president pushes to reimpose 'maximum pressure' on Tehran.","United States SANCTIONED Iran's oil network and affiliated entities","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Iranian oil network; Iranian firms, ships, and individuals associated with companies under US sanctions","Iran's oil shipping network; Iranian firms, ships, and individuals associated with companies under US sanctions","Iran (80); Iran (80)","","","","Immaterial","","Immaterial","2",""
"d576f7dd9583","2025-02-05","US President Donald Trump signed a National Security Presidential Memorandum (NSPM) aimed at reinstating maximum pressure on Iran to prevent it from acquiring nuclear weapons and to counter its influence abroad. This action follows his remarks during a Cabinet meeting in Tehran regarding Iran's nuclear program.","Meanwhile, US President Donald Trump has signed a National Security Presidential Memorandum (NSPM) aimed at reinstating maximum pressure on Iran, blocking its path to nuclear weapons, and countering its influence abroad.","Donald Trump AID Iran","COOPERATION","AID","0.8","Donald Trump","Donald Trump","USA (185)","Iran","Iran","Iran (80)","","","","Tehran","","Iran (80)","1",""
"532edf16b0cb","2025-02-05","The Kremlin announced that future discussions between Russia and the United States will include Iran's nuclear program, which was previously addressed in initial talks held in January. This decision follows reports that Russia has agreed to assist the U.S. in communicating with Iran regarding various issues, including its nuclear ambitions.","The Kremlin said on Wednesday that future talks between Russia and the United States would include discussions on Iran's nuclear programme, a subject it said had been 'touched upon' in an initial round of U.S.-Russia talks last month.","Russia and the United States CONSULT Iran regarding its nuclear program","COOPERATION","CONSULT","0.2","Russia; United States","Russia; United States","Russia (143); USA (185)","Iran","Iran","Iran (80)","","","","","","","2",""
"b052d4f8f8df","2025-02-05","The Federal Bureau of Investigation (FBI) issued 'seeking information' posters for two operatives of Iran's Ministry of Intelligence (MOI), Ahmad Khazai and Mohammad Baseri, who are implicated in the 2007 abduction of retired FBI agent Robert Levinson on Kish Island, Iran. This action aims to gather information regarding their involvement in the kidnapping.","The Federal Bureau of Investigation (FBI) recently issued 'seeking information' posters for two operatives of the Islamic Republic’s intelligence services implicated in the 2007 abduction of retired FBI agent Robert Levinson on Iran’s Kish Island.","Federal Bureau of Investigation REQUEST Ahmad Khazai and Mohammad Basali","CONFLICT","REQUEST","-0.2","Federal Bureau of Investigation","Federal Bureau of Investigation","USA (185)","Ahmad Khazai; Mohammad Basali","Ahmad Khazai; Mohammad Basali","Iran (80); Iran (80)","Robert Levinick","Robert Levinick","USA (185)","Kish Island","","Iran (80)","1",""
"0c5bfd1d80bd","2025-02-03","The United States, under President Donald Trump, signed a national security presidential memorandum to restore the 'maximum pressure' campaign on Iran, which includes the removal of sanctions waivers related to the Chabahar port project. This action aims to reimpose strict sanctions on Iran and hold it accountable for violations of the Nuclear Non-Proliferation Treaty.","Trump signed a national security presidential memorandum on Tuesday to reimpose the tough policy on Iran practiced during his first term.","United States SANCTION Iran","CONFLICT","SANCTION","-0.6","United States","United States","USA (185)","Iran","Iran","Iran (80)","","","","United States","","USA (185)","2",""
"d118e9350c63","2025-02-01","The United States government announced a reduction in financial aid to foreign-based Iranian opposition groups as part of its strategy to find common ground with the Iranian government. This action is viewed as a step towards reducing tensions between the U.S. and Iran, although it does not signify a complete normalization of relations.","One of these signals can be the reduction of financial aid to groups hostile to the Islamic Republic of Iran.","United States government AID Foreign-based Iranian opposition groups","COOPERATION","AID","0.8","United States government","Donald Trump","USA (185)","Foreign-based Iranian opposition groups","Foreign-based Iranian opposition groups","Iran (80)","Iranian government","Iranian government","Iran (80)","Immaterial","","Immaterial","1",""
"6581d55e3c72","2025-02-01","The United States Department of the Treasury designated 16 entities and vessels as part of a network facilitating illicit Iranian oil sales, while the Office of Foreign Assets Control (OFAC) sanctioned 22 individuals and identified 13 vessels as blocked property. This action aims to disrupt Iran's ability to fund terrorist organizations and destabilizing activities across the Middle East.","The State Department designated 16 entities and vessels as a 'network of illicit shipping facilitators' that 'obfuscates and deceives its role in loading and transporting Iranian oil for sale to buyers in Asia,' while the Office of Foreign Assets Control (OFAC) sanctioned 22 individuals and identified 13 vessels as blocked property.","United States Department of the Treasury and Office of Foreign Assets Control (OFAC) SANCTION 16 entities and vessels facilitating illicit Iranian oil sales and 22 individuals and vessels as blocked property.","CONFLICT","SANCTION","-0.6","United States Department of the Treasury; Office of Foreign Assets Control (OFAC)","U.S. Treasury Department; U.S. Treasury Department","USA (185); USA (185)","16 entities and vessels facilitating illicit Iranian oil sales; 22 individuals and vessels identified as blocked property","16 entities and vessels facilitating illicit Iranian oil sales; 22 individuals and vessels identified as blocked property","Iran (80); Iran (80)","Terrorist organizations","Terrorists","Unknown","Immaterial","","Immaterial","1",""
"17dde9f7f37e","2025-01-23","US President Donald Trump expressed his hope to avoid military strikes on Iran's nuclear program during a press conference in Washington, D.C. He indicated that he would consult with 'very high-level people' regarding the issue and suggested that a diplomatic resolution would be preferable to military action.","US President Donald Trump said Thursday he hoped to avoid military strikes on Iran’s nuclear program, an option long mulled by Israel.","US President Donald Trump CONSULTED Iran","COOPERATION","CONSULT","0.2","US President Donald Trump","Donald Trump","USA (185)","Iran","Iran","Iran (80)","very high-level people","very high-level people","Unknown","Washington, D. C.","","USA (185)","2",""
"688a6ba1d771","2025-01-19","European diplomats are exploring ways to minimize the risk of a military strike on Iran's nuclear facilities amid concerns that Israel may launch an attack. This follows discussions among European countries, including Britain, France, and Germany, with U.S. President-elect Donald Trump's team regarding diplomatic alternatives to prevent Iran from obtaining nuclear weapons.","European diplomats believe that Israel has decided to launch an attack on Iran following recent developments in the Middle East.","European diplomats, Britain, France, Germany, and Donald Trump's team CONSULT Iran","COOPERATION","CONSULT","0.2","European diplomats; Britain; France; Germany; Donald Trump's team","European leaders; United Kingdom; France; Germany; Donald Trump team","UK (183); France (62); Germany (66); USA (185)","Iran","Iran","Iran (80)","Israel","Israel","Israel (83)","Immaterial","","Immaterial","1",""
"3b26f50509b6","2025-01-14","Elon Musk, the world's richest man, reportedly held a secret meeting with the Iranian ambassador to the United Nations in which he made promises to Iran on behalf of the U.S. government regarding the release of an Italian journalist. The promises included assurances that the U.S. would not pressure Italy to extradite an Iranian engineer detained for supplying drone parts used in an attack on a U.S. military base.","The New York Times reported Wednesday that 'the tech billionaire had a secret meeting with the Iranian ambassador to the United Nations.'","Elon Musk AGREE Iran","COOPERATION","AGREE","0.5","Elon Musk","Elon Musk","USA (185)","Iran","Iran","Iran (80)","United States government; Italy; Italian journalist; Iranian engineer","Donald Trump; Italy; Italian journalist; Iranian engineers","USA (185); Italy (84); Italy (84); Iran (80)","Immaterial","","Immaterial","1",""
"193632806f29","2025-01-13","U.S. President Joe Biden delivered a speech highlighting the achievements of his administration in foreign policy, specifically regarding Iran's weakened position in the Middle East. He emphasized the U.S. coalition's efforts to defend Israel against Iranian proxies and dismantle Iranian-backed groups, asserting that these actions have placed Iran in its weakest position in decades.","We have helped place the Islamic Republic of Iran in its weakest position in decades.","U.S. President Joe Biden ACCUSE Iran","CONFLICT","ACCUSE","-0.3","U.S. President Joe Biden","Biden administration","USA (185)","Iran","Iran","Iran (80)","U.S. coalition; Israel; Iranian proxies; Iranian-backed groups","US-led coalition; Israel; Iranian proxies; Iran-backed militant groups","USA (185); Israel (83)","Immaterial","","Immaterial","1",""
