id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"36e3ac5c7ace","2024-07-10","Hezbollah Leader Hassan Nasrallah announced that Hezbollah will cease attacks on Israel if a ceasefire agreement is reached regarding the conflict in Gaza. This statement was made during a televised speech commemorating a Hezbollah leader killed by Israel, and it coincided with ongoing truce talks involving delegations from Egypt, the United States, Qatar, and Israel in Doha.","Hezbollah Leader Hassan Nasrallah confirmed on Wednesday that his group will stop attacking Israel if an agreement is reached on a ceasefire in Gaza.","Hezbollah AGREE Israel","COOPERATION","AGREE","0.5","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Egypt; United States; Qatar","Egypt; United States; Qatar","Egypt (53); USA (185); Qatar (139)","Doha","","Qatar (139)","1",""
"c7edab40eb1b","2024-07-07","Hezbollah launched dozens of Katyusha rockets at the Nimra military base in northern Israel in retaliation for an Israeli airstrike that killed one of its operatives near Baalbek, Lebanon. The attack on Nimra was described by Hezbollah as a response to the assassination of a local official.","Hezbollah on Sunday fired rockets at an area deep in north Israel after an Israeli airstrike Saturday killed one of its operatives near the eastern city of Baalbek.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Nimra military base; Baalbek","","Israel (83); Lebanon (95)","1",""
"e0a6a5a417cb","2024-07-07","Hezbollah launched its largest air operation by sending multiple explosive drones targeting an Israeli military intelligence base on Mount Hermon in the Golan Heights. This action is part of ongoing cross-border clashes with Israeli forces amid heightened tensions following the October 7 attack by Hamas.","Lebanon’s Hezbollah movement said on Sunday it launched its 'largest' air operation, sending explosive drones at a mountaintop Israeli military intelligence base in the annexed Golan Heights.","Hezbollah ASSAULT Israeli military intelligence base","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military intelligence base","Israeli military and intelligence bases","Israel (83)","","","","Mount Hermon, Golan Heights","","Israel (83)","1",""
"bba574f42c64","2024-07-07","Hezbollah, a Shiite militant group based in Lebanon, launched approximately 50 rockets into northern Israel, resulting in injuries to an American citizen and two Israelis, with the American in critical condition. This attack is part of a larger pattern, as Hezbollah has reportedly fired over 200 rockets and drones into northern Israel since the previous week.","The Shiite Lebanese terrorist organization Hezbollah, which is the de facto ruler of Lebanon, fired some 50 rockets into northern Israel on Sunday. Shrapnel from a Hezbollah anti-tank missile hit an American citizen and two Israelis. The 31-year-old American is in critical condition. Since last week, Hezbollah has launched over 200 rockets and drones into Israel’s north.","Hezbollah ASSAULT American citizen and Israeli civilians","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","American citizen; Israeli civilians","American citizens; Israeli civilians","USA (185); Israel (83)","","","","Northern Israel","","Israel (83)","1",""
"12f7e259bfbc","2024-07-07","Hezbollah launched a missile attack from Lebanon targeting an Israeli army post near the northern community of Zar’it, resulting in injuries to a U.S. citizen, an Israel Defense Forces soldier, and another civilian. The U.S. citizen, a 31-year-old male, was reported to be in serious condition at Galilee Medical Center in Nahariya.","A U.S. citizen was wounded in Israel on Sunday when Hezbollah terrorists launched a missile attack against the Jewish state, officials said.","Hezbollah ASSAULTED Israeli soldiers and a U.S. citizen","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli soldiers; U.S. citizen","Israeli military; American citizens","Israel (83); USA (185)","","","","Lebanon; Near the northern community of Zare9it; Galilee Military Center, Nahariya","","Lebanon (95); Lebanon (95); Israel (83)","1",""
"98ed99b7b517","2024-07-05","Hezbollah's Deputy Secretary General Naim Qassem stated that the ongoing protests in Israel regarding a hostage deal and against Prime Minister Benjamin Netanyahu are likely to lead to a ceasefire agreement that would end the war in Gaza while allowing Hamas to remain intact. He expressed that Israel has 'no choice' but to pursue a ceasefire with Hamas due to the internal upheaval.","Speaking to Russian outlet Sputnik, Qassem says that Israel has 'no choice' but to end its war against the Hamas terror group through a ceasefire deal.","Nabil Qassem REQUEST Israel","CONFLICT","REQUEST","-0.2","Nabil Qassem","Naim Qassem","Lebanon (95)","Israel","Israel","Israel (83)","Hamas","Hamas","Palestine (195)","Israel; Gaza","","Israel (83); Palestine (195)","1",""
"c4fc2b0d69ff","2024-07-04","Hezbollah launched a combined rocket and drone assault on northern Israel from Lebanon, targeting structures in the Galilee and Golan Heights. The attack involved approximately 160 rockets and 15 suicide drones, prompting the Israel Defense Forces to intercept several projectiles and respond with artillery and air strikes on launching positions in Southern Lebanon.","Hezbollah terrorists in Lebanon launched a massive rocket and drone assault on northern Israel on Thursday morning, scoring hits on structures in the Galilee and Golan Heights.","Hezbollah ASSAULT Israel Defense Forces","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel Defense Forces","Israeli military","Israel (83)","","","","Northern Israel; Galilee Heights; Golan Heights; Southern Lebanon; Lebanon","","Israel (83); Israel (83); Israel (83); Lebanon (95); Lebanon (95)","17",""
"c5908fe9a4a0","2024-07-04","Hizbollah launched more than 200 rockets and explosive drones at Israeli military positions in response to the killing of a senior Hizbollah commander in south Lebanon. This attack occurred amid ongoing tensions related to the war in Gaza, which has been ongoing for nearly nine months.","Lebanon's Hizbollah said it launched more than 200 rockets and explosive drones at Israeli military positions on Thursday as tensions have soared amid the almost nine-months-old war raging in Gaza.","Hizbullah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hizbullah","Hizbullah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Israeli military positions in southern Lebanon","","Lebanon (95)","1",""
"0828bb65a30b","2024-07-04","Hezbollah launched approximately 100 katyusha rockets at Israeli military positions in retaliation for the killing of its commander Muhammad Nimah Nasser in an Israeli airstrike. This escalation occurred in southern Lebanon, marking a significant increase in hostilities between Hezbollah and Israel.","Hezbollah has escalated tensions with Israel by launching a large barrage of rockets following the killing of a top commander in southern Lebanon.","Hezbollah ASSAULT Israeli military positions","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military positions","Israeli military positions","Israel (83)","Muhammad Nimah Nasser","Muhammad Nimah Nasser","Lebanon (95)","Southern Lebanon","","Lebanon (95)","1",""
"acc81b2e90a1","2024-07-04","The Lebanese Hezbollah group launched more than 200 rockets at several military bases in Israel in response to the killing of its senior commander, Mohammad Naameh Nasser. This attack is one of the largest in the ongoing conflict along the Lebanon-Israel border, with Hezbollah also deploying explosive drones into Israeli territory.","The Lebanese Hezbollah group announced that it had launched more than 200 rockets at several military bases in Israel, following a strike that resulted in the death of one of its senior commanders.","Lebanese Hezbollah ASSAULT Israeli military bases","CONFLICT","ASSAULT","-0.9","Lebanese Hezbollah","Hezbollah","Lebanon (95)","Israeli military bases","Israeli military bases","Israel (83)","Mohammad Naemi Nasser","Muhammad Nimah Nasser","Lebanon (95)","Israel; Lebanon-Israel border","","Israel (83)","1",""
"cee294094827","2024-06-30","Hezbollah militants conducted a drone attack in the northern Golan Heights, injuring 18 Israeli soldiers, one of whom was seriously hurt. This assault was a response to Israeli fire on houses in southern Lebanon, escalating tensions between Israel and Hezbollah amid ongoing conflict since the start of the Israel-Hamas war.","A drone attack by Hezbollah militants on Sunday injured 18 Israeli soldiers, one of them seriously, according to Israel’s military.","Hezbollah militants ASSAULT Israeli soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah militants","Hezbollah","Lebanon (95)","Israeli soldiers","Israeli military","Israel (83)","","","","Northern Golan Heights","","Lebanon (95)","5",""
"ba974ef112ab","2024-06-27","The Israeli army reported that it detected a rocket barrage from Lebanon targeting the northern Israeli city of Safed, with 40 rockets fired. Approximately half of the rockets were intercepted, while the others landed in open areas, causing property damage and fires. Hezbollah claimed responsibility, stating that its fighters targeted the Israeli Northern Command's missile air defense base at the Birya barracks.","The Israeli army said 40 rockets were fired toward Safed in the latest barrage from Lebanon... About half of them were intercepted. The other half fell in open areas... For its part, Lebanese group Hezbollah said in a statement that its fighters 'targeted the main missile air defense base of the (Israeli) Northern Command at the Birya barracks with dozens of rockets.'","Hezbollah ASSAULTED the Israeli Northern Command","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli Northern Command","Israeli Northern Command","Israel (83)","","","","Safed; Birfa Barracks; Northern Israel; Lebanon","","Israel (83); Israel (83); Israel (83); Lebanon (95)","1",""
"de1beb831c32","2024-06-27","Hezbollah launched approximately 35 rockets and missiles from Lebanon targeting the city of Safed in northern Israel on Thursday evening. This action was described as a response to Israeli attacks on Lebanese territories, leading to property damage and power outages in Safed, although no casualties were reported.","About 35 rockets and missiles fired from Lebanon struck the city of Safed in northern Israel on Thursday evening, causing fires, power cuts and property damage, the Israeli military said.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Lebanon; Safed, northern Israel","","Lebanon (95); Israel (83)","1",""
"2d1b2edff10f","2024-06-23","Hezbollah launched an anti-tank guided missile attack from Lebanon targeting a military vehicle in Metula, Israel, resulting in injuries to two members of the local security team. One officer was seriously wounded while the other sustained minor injuries.","A Hezbollah anti-tank guided missile attack launched from Lebanon late Sunday wounded two members of the security team of the northern community of Metula, one of them seriously, the military said Monday.","Hezbollah ASSAULT Israeli military vehicle and security team members","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military vehicle; Israeli security team members","Israeli military vehicle; Israeli security team members","Israel (83); Israel (83)","","","","Metula; Lebanon","","Israel (83); Lebanon (95)","1",""
"02e54c092391","2024-06-22","Hezbollah released footage identifying several Israeli military and strategic sites, including the Research Center at Israel’s Dimona nuclear reactor, Ben Gurion International Airport, and Nevatim Airbase. This release is part of Hezbollah's ongoing response to heightened tensions and military exchanges with Israel, particularly following the assassination of a senior Hezbollah commander.","The footage, released by Hezbollah's Military Media, was reported by Lebanon’s al-Mayadeen television network. The network identified the sites as 'vital Israeli targets only known to the occupation's security apparatus.'","Hezbollah ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Dimona nuclear reactor; Ben Gurion International Airport; Nevatim Airbase","","Israel (83); Israel (83); Israel (83)","1",""
"22858fe1bc01","2024-06-21","Hezbollah claimed to have carried out six attacks on Israeli military positions on June 21, 2024. This action is part of a broader pattern of hostilities, with Hezbollah having launched over 5,000 attacks on Israel since October 7, 2023. The operations demonstrate Hezbollah's missile and drone capabilities and serve as a warning to Israeli commanders against escalation in southern Lebanon.","According to the Iranian state news IRNA 'in a statement on Saturday, Hezbollah confirmed the six attacks but did not point to the potential casualties of the strikes.'","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Israeli military positions; southern Lebanon","","Israel (83); Lebanon (95)","2",""
"3db38ba1f39e","2024-06-21","Hezbollah, led by Hasan Nasrallah, is reported to be considering a preemptive surprise attack against Israel amid escalating tensions along the Lebanon-Israel border. This comes as Israeli officials have threatened Lebanon and Hezbollah, and the Israeli military has approved operational plans for a large-scale attack on Lebanon.","Hezbollah may launch a preemptive surprise attack against Israel, media reports said Friday.","Hezbollah THREATEN Israel","CONFLICT","THREATEN","-0.6","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Lebanon-Israel border; Lebanon","","Lebanon (95)","1",""
"450456319060","2024-06-20","Hezbollah, a Lebanese militant group, fired dozens of rockets into northern Israel on June 20, 2024, in retaliation for an Israeli strike in the village of Deir Kifa, which resulted in the death of one of its fighters. This action was part of ongoing cross-border hostilities between Israel and Hezbollah following the escalation of conflict after the October 7 attack by Hamas.","Hezbollah said it fired 'dozens' of rockets into northern Israel on June 20 in retaliation for a deadly strike in south Lebanon.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Northern Israel","","Israel (83)","3",""
"5bc18f15173a","2024-06-18","The Lebanese Hezbollah group launched attacks on two military positions in northern Israel, targeting the Balasan factory in Sasa kibbutz with Falaq missiles and the headquarters of the Sehl battalion command in Beit Hillel barracks with Katyusha rockets. This action was taken in retaliation for Israeli airstrikes on the al-Barghalia area in southern Lebanon.","The Lebanese Hezbollah group announced late Tuesday that it struck two military positions in northern Israel in response to Israeli attacks in southern Lebanon.","Lebanese Hezbollah ASSAULT Israeli military positions","CONFLICT","ASSAULT","-0.9","Lebanese Hezbollah","Hezbollah","Lebanon (95)","Israeli military positions","Israeli military positions","Israel (83)","","","","Northern Israel; Sasa kibbuth; Beit Hillel; Al-Baytah area in southern Lebanon","","Israel (83); Israel (83); Israel (83); Lebanon (95)","1",""
"6b9c23668cf5","2024-06-16","The Israeli military reported intensified cross-border fire from Hezbollah into Israel, indicating a potential for serious escalation in the conflict. This follows a series of cross-border strikes and the killing of Hezbollah commander Taleb Abdullah by Israel, which has led to unprecedented rocket barrages from Hezbollah targeting northern Israel.","Hezbollah’s increasing aggression is bringing us to the brink of what could be a wider escalation, one that could have devastating consequences for Lebanon and the entire region.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Taleb Abdullah","Taleb Abdullah","Lebanon (95)","Israel; Lebanon","","Israel (83); Lebanon (95)","1",""
"2031201ad2cf","2024-06-13","Hezbollah launched a major attack on northern Israel by firing approximately 40 rockets and deploying explosive-laden drones from Lebanon. This action was described as a response to the killing of a senior commander in an Israeli airstrike earlier in the week, resulting in sirens being activated in communities such as Safed and Katzrin, and causing injuries and fires in the region.","Hezbollah launched a barrage of rockets and a swarm of explosive-laden drones at northern Israel on Thursday, setting off sirens in numerous communities, sparking fires and injuring two people, as the terror group continued what it said was a response to the killing of a senior commander in an Israeli airstrike earlier in the week.","Hezbollah ASSAULT Israeli civilians in northern Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli civilians in northern Israel","Israeli civilians","Israel (83)","","","","Northern Israel; Lebanon; Safed; Katzrin","","Israel (83); Lebanon (95); Israel (83); Israel (83)","15",""
"4d4c4941a70e","2024-06-13","Hezbollah launched rockets and weaponized drones at nine Israeli military sites in a coordinated attack on June 13, 2024, escalating hostilities along the Lebanon-Israel border. This action was in retaliation for an Israeli strike on June 11 that resulted in the death of a senior Hezbollah field commander.","Hezbollah said it had launched rockets and weaponised drones at nine Israeli military sites in a coordinated attack on June 13, ramping up hostilities on Lebanon's southern border for the second consecutive day.","Hezbollah ASSAULT Israeli military sites","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military sites","Israeli military sites","Israel (83)","","","","Israel; Lebanon-Israel border","","Israel (83)","1",""
"54b16f7bc6f2","2024-06-12","Hezbollah launched at least 150 projectiles towards northern Israel from Lebanon in retaliation for the killing of its senior commander, Taleb Sami Abdullah. This missile attack is reported to be the largest by Hezbollah on northern Israel since the start of the Gaza war, prompting the Israeli army to respond by targeting the launch sites with fighter jets.","Hezbollah launched at least 150 projectiles towards Israel in multiple waves from Lebanon. BBC Arabic described this missile attack as the largest by Hezbollah on northern Israel since the start of the Gaza war.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Northern Israel; Lebanon","","Israel (83); Lebanon (95)","2",""
"9eae6b625d6c","2024-06-12","The Lebanese militant group Hizbollah launched barrages of rockets at Israel in response to the killing of its senior commander Taleb Sami Abdallah by an Israeli strike the previous day. Hizbollah vowed to intensify its attacks, marking an escalation in the ongoing conflict along the Israel-Lebanon border.","""We will increase the intensity, strength, quantity and quality of our attacks,"" said senior Hizbollah official Hashem Safieddine, speaking at the funeral of commander Taleb Sami Abdallah, who was killed in Tuesday's Israeli strike.","Hizbullah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hizbullah","Hizbullah","Lebanon (95)","Israel","Israel","Israel (83)","Taleb Sami Abdallah","Taleb Abdallah","Lebanon (95)","Israel-Lebanon border","","Unknown","1",""
"5b255609ccd5","2024-06-05","On June 5, 2024, a drone attack conducted by Hezbollah from Lebanon resulted in injuries to at least 10 individuals in northern Israel. This incident has heightened tensions, prompting warnings from the Israeli military about potential large-scale operations against Hezbollah, which is backed by Iran.","On Wednesday, a drone attack by Hezbollah from Lebanon resulted in injuries to at least 10 individuals in northern Israel, according to Israeli authorities, raising tensions about a potential counterattack from Tel Aviv.","Hezbollah ASSAULT Civilians in northern Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Civilians in northern Israel","Israeli civilians","Israel (83)","Iran","Iran","Iran (80)","Northern Israel","","Israel (83)","1",""
"26d1948ca90b","2024-06-02","The Lebanese militant group Hezbollah claimed responsibility for a drone attack on an Israeli military facility in the Golan Heights, stating that the strike targeted a radar system for Israel’s Iron Dome air defense system. The Israeli military acknowledged the incident but did not confirm damage.","Also Sunday, the Lebanese militant group Hezbollah claimed a drone attack on an Israeli military facility in the Golan Heights.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Golan Heights","","Israel (83)","1",""
"2b66c41ddde8","2024-05-31","Hassan Nasrallah, the leader of Hezbollah, delivered a speech via videolink emphasizing the significance of the ongoing conflict between Hezbollah and Israel. He stated that this battle is crucial for determining the future of Lebanon and the region, as Hezbollah continues its military operations against Israeli forces along the border amidst the ongoing war in Gaza.","Hezbollah chief Hassan Nasrallah has stressed that the Lebanese group’s battle with Israel is consequential and will help shape the future of the region, as the two sides continue to exchange fire daily.","Hassan Nasrallah ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Hassan Nasrallah","Hassan Nasrallah","Lebanon (95)","Israel","Israel","Israel (83)","Hezbollah; Lebanon","Hezbollah; Lebanon","Lebanon (95); Lebanon (95)","Lebanon; Gaza","","Lebanon (95); Palestine (195)","1",""
"7f539d9ade8d","2024-05-28","Lebanon’s Ministry of Foreign Affairs and Emigrants issued a statement denouncing the Israeli occupation's actions against civilians in the Gaza Strip, specifically condemning the targeting of Palestinian refugee tents near an UNRWA facility in Rafah, which resulted in numerous casualties. The ministry highlighted that these actions violate international laws and resolutions, and called for international intervention to pressure Israel to comply with humanitarian laws and cease military operations.","Lebanon’s Ministry of Foreign Affairs and Emigrants on Tuesday issued a statement denouncing the continued Israeli occupation's massacres against civilians in the Gaza Strip.","Lebanons Ministry of Foreign Affairs and Emigrants ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Lebanons Ministry of Foreign Affairs and Emigrants","Lebanese Foreign Minister","Lebanon (95)","Israel","Israel","Israel (83)","Palestinian refugees; United Nations Relief and Works Agency (UNRWA)","Palestinian refugees; United Nations Relief and Works Agency (UNRWA)","Palestine (195)","Gaza Strip; Rafah; UNRWA facility in Rafah","","Palestine (195); Palestine (195); Palestine (195)","1",""
"6a8bf0065b48","2024-05-18","Hezbollah conducted an attack using drones targeting a surveillance blimp approximately 20 miles inside Israel. This attack represents the deepest incursion by Hezbollah drones into Israeli territory amid increased hostilities coinciding with Israeli military operations in Rafah, Gaza.","Examples include the targeting of a surveillance blimp in an attack around 20 miles inside Israel, the deepest attack yet by a Hezbollah drone.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Israel; Rafah, Gaza","","Israel (83); Palestine (195)","1",""
"8f46aa7d1513","2024-05-16","Caretaker Prime Minister Najib Mikati of Lebanon called for Israel's withdrawal from occupied Lebanese territories during an Arab League summit in Manama, Bahrain. He urged fellow leaders to pressure Israel to cease its violations and attacks, and to fully implement United Nations Security Council Resolution 1701.","Mikati urged fellow heads of state and government at the 22-strong grouping in the capital Manama to 'pressure Israel to withdraw from our occupied land and stop its violations and attacks on our land, sea and air.'","Najib Mikati REQUEST Israel","CONFLICT","REQUEST","-0.2","Najib Mikati","Najib Mikati","Lebanon (95)","Israel","Israel","Israel (83)","Arab League; United Nations Security Council","Arab League; United Nations Security Council","Arab League; United Nations","Manama","","Bahrain (13)","1",""
"55b57f98e9cb","2024-05-15","Hezbollah launched a drone strike into Israel, successfully hitting one of Israel's significant air force surveillance systems. This action is part of Hezbollah's response to an Israeli airstrike in Beirut that killed its military commander, Fouad Shukur.","Lebanon’s militant Hezbollah group launched one of its deepest strikes into Israel in mid-May, using an explosive drone that scored a direct hit on one of Israel’s most significant air force surveillance systems.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Fouad Shahr","Fouad Shahr","Lebanon (95)","Israel; Beirut","","Israel (83); Lebanon (95)","2",""
"ef8ad52dfd93","2024-05-15","Hezbollah launched dozens of rockets at military positions in northern Israel, specifically targeting the headquarters of the 91st Division in the Biranit Barracks and the Air Surveillance Unit at Meron Base. This action was in response to the assassination of its senior field commander, Hussein Ibrahim Makki, by Israeli forces.","Hezbollah said it attacked 'the headquarters of the 91st Division in the Biranit Barracks with heavy Burkan missiles, achieving a direct hit and destroying part of it, and the headquarters of the Air Surveillance Unit at Meron Base with tens of Katyusha rockets, heavy missiles, and artillery shells, hitting its previous and newly acquired equipment, and disabling part of it completely.'","Hezbollah ASSAULT Israeli military positions","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military positions; 91st Division headquarters in Berrihi Barracks; Air Surveillance Unit at Meron Base","Israeli military positions; 91st Division headquarters in Berrihi Barracks; Air Surveillance Unit at Meron Base","Israel (83); Israel (83); Israel (83)","","","","Northern Israel; Berrihi Barracks; Meron Base","","Israel (83); Israel (83); Israel (83)","1",""
"154ea3e9d1b0","2024-05-14","Hezbollah launched an anti-tank guided missile attack against the northern community of Adamit, Israel, resulting in the death of one Israeli civilian and injuries to five Israeli soldiers. The attack occurred amid ongoing hostilities between Israel and Hezbollah on Israel's Independence Day.","An Israeli civilian was killed and five soldiers were wounded in a Hezbollah anti-tank guided missile attack against the northern community of Adamit on Tuesday as hostilities between Israel and the Lebanese terror group continued on Independence Day.","Hezbollah ASSAULT Israeli civilians and soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli civilians; Israeli soldiers","Israeli civilians; Israeli military","Israel (83); Israel (83)","","","","Adamli","","Israel (83)","1",""
"c4fe3737b334","2024-05-13","Hezbollah claimed responsibility for an aerial attack using a swarm of suicide drones targeting Israeli soldiers' sleeping quarters in Beit Hillel, Israel. The attack resulted in injuries to five Israeli soldiers, including commanders, at a site for the 403rd Reserve Artillery Battalion.","The group said it carried out 'an aerial attack with a swarm of suicide drones targeting Israeli soldiers’ sleeping quarters in Beit Hillel.'","Hezbollah ASSAULT Israeli soldiers","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli soldiers","Israeli military","Israel (83)","","","","Beit Hille","","Israel (83)","1",""
"de4409fd7737","2024-05-10","Hezbollah militants launched a barrage of over 60 missiles targeting Kiryat Shmona, Israel, resulting in significant destruction and chaos in the city. The missile strike ignited fires that spread across the region, overwhelming civil defense efforts and causing extensive damage to homes and infrastructure.","The evacuated city of Kiryat Shmona became the primary target of over 60 missiles fired by Hezbollah forces on Friday.","Hezbollah militants ASSAULT Kiryat Shmona","CONFLICT","ASSAULT","-0.9","Hezbollah militants","Hezbollah","Lebanon (95)","Kiryat Shmona","Kiryat Shmona","Israel (83)","","","","Kiryat Shmona","","Israel (83)","1",""
"555f3b0a8f80","2024-05-09","Hezbollah launched several attacks on Israeli military targets across the border in response to the deaths of four of its members due to Israeli drone strikes in Bafliyeh, Lebanon. The attacks were initiated after Israeli drones struck a vehicle transporting Hezbollah members, resulting in casualties and a violation of the established rules of engagement.","Hezbollah launched several attacks on Israeli military targets across Lebanon’s border on Thursday after four of its members were killed in Israeli strikes, security sources said.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Bafraharah; Israel","","Lebanon (95); Israel (83)","1",""
"6a9006e2f506","2024-05-07","Hezbollah launched rockets and aerial drones at northern Israel, prompting the Israel Defence Forces (IDF) to confirm the attacks. The IDF successfully intercepted one aerial target, while another drone fell in Kibbutz Yiftah, causing minor damage. In response, IDF troops fired artillery at a threat in southern Lebanon and conducted air strikes on Hezbollah positions.","Sirens blared throughout the Galilee panhandle as Hezbollah launched rockets and aerial drones at northern Israel on Tuesday, the Israel Defence Forces confirmed.","Hezbollah ASSAULT Israel Defense Forces (IDF)","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel Defense Forces (IDF)","Israel Defense Forces (IDF)","Israel (83)","","","","Northern Israel; Kibbuth Yiftah; Southern Lebanon","","Israel (83); Israel (83); Lebanon (95)","1",""
"9bed0e67ab7f","2024-05-05","In retaliation for the Israeli airstrike, Hezbollah fired Katyusha rockets at the northern Israeli town of Kiryat Shmona, which is located near the Lebanese border.","Hezbollah, in retaliation, fired Katyusha rockets at the northern Israeli town of Kiryat Shmona, close to the Lebanese border.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Kiryat Shmona; Near the Lebanese border","","Israel (83); Lebanon (95)","1",""
"d9611ff003ab","2024-05-01","Hussein Hajj Hassan, a Lebanese Member of Parliament, stated that Hezbollah will continue its military operations against Israel in support of the residents affected by the ongoing war in Gaza. He emphasized that the deterrence power of Israel against Iran and the resistance in Lebanon and Palestine has diminished, and that Hezbollah's actions are a response to Israeli attacks on civilians.","Hussein Hajj Hassan, the Lebanese Member of Parliament, said that as long as the war in Gaza continues, the Islamic resistance in Lebanon will continue its operations in support of the residents of the region and in response to the attacks of the Zionist regime on civilians.","Hussein Hajj Hassan and Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hussein Hajj Hassan; Hezbollah","Abbas Hajj Hassan; Hezbollah","Lebanon (95); Lebanon (95)","Israel","Israel","Israel (83)","Iran; Residents of Gaza; Residents of Lebanon; Residents of Palestine","Iran; Residents of Gaza; Residents of southern Lebanon; Palestinian Authority residents","Iran (80); Palestine (195); Lebanon (95); Palestine (195)","Lebanon; Palestine","","Lebanon (95); Palestine (195)","1",""
"a6ea29257362","2024-04-26","Hezbollah launched a missile that killed an Israeli civilian, prompting Israel to intensify its airstrikes on Rafah, Gaza. This escalation occurs amid ongoing tensions and exchanges of fire between Israeli forces and Hezbollah since October 2023.","Hezbollah Missile Kills Israeli Civilian; Egypt Renews Truce Mediation Efforts","Hezbollah ASSAULT Israeli civilians","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli civilians","Israeli civilians","Israel (83)","","","","Rafah; Gaza","","Palestine (195); Palestine (195)","1",""
